geneId,diseaseId,Label
5897,C2673536,1
3845,C0026640,1
6736,C2936694,1
164395,C0032460,1
54714,C0155015,1
7314,C0432098,1
3749,C0206681,0
3640,C4014393,0
9096,C0341934,0
114907,C3542499,0
79658,C4552030,0
3358,C0085159,1
5318,C1836906,1
632,C3810041,0
1301,C0432272,1
10810,C0853662,0
9423,C0750969,1
79152,C0013421,1
3752,C4551804,1
100126355,C3150652,0
710,C1862892,1
267,C0265261,0
10464,C0751688,0
5597,C3266076,0
4313,C0023283,1
84064,C0008311,0
1133,C0853897,0
72,C0596170,0
1514,C0259785,1
2625,C1266194,1
26519,C0030662,0
5714,C0026998,0
7965,C4693912,1
5290,C2752042,1
9907,C0205713,0
169044,C0015526,0
915,C0242583,1
10188,C1956391,0
1959,C1843247,1
1747,C1838180,0
25828,C1567743,0
5116,C1292778,1
205,C0019156,0
8803,C0013421,1
2294,C0235833,1
1312,C3266101,1
1356,C0006111,1
25793,C0410204,0
4221,C0017689,1
116443,C4310772,0
598,C0019207,1
23005,C1846059,0
8864,C0206743,0
6556,C1135746,1
3913,C1842870,0
494329,C0009171,1
140733,C4310720,0
128637,C1852555,0
9790,C0085582,0
5328,C0042510,1
3479,C0008370,1
4771,C0022665,1
487,C1832918,1
409,C1856718,0
8289,C0006413,1
472,C0024299,1
79188,C1876185,0
150684,C0013221,1
27035,C0393912,0
7528,C0007873,1
567,C3714932,0
213,C0239981,1
84709,C3808069,0
1842,C2936755,0
54084,C2677567,0
83990,C0015625,1
4609,C0007873,1
130340,C3278154,0
57692,C3151064,0
11040,C0026998,1
5445,C0555206,0
3861,C1292775,0
23064,C4316810,0
1650,C3495488,0
4222,C0406716,0
2629,C0279530,0
7124,C0036982,1
11146,C0014522,0
6367,C0338473,0
4170,C0205945,1
8438,C0346153,1
400935,C3151066,0
7200,C0234375,1
796,C0040997,1
7274,C0751481,1
5573,C0751394,0
2121,C0152423,1
9698,C4025871,1
84314,C0220693,0
10095,C1865143,0
4288,C1855705,0
6363,C0024954,0
79717,C0340427,1
1637,C0432417,1
221833,C1836330,0
4879,C0242707,1
4541,C1862177,0
468,C1134719,1
6351,C1832529,0
8653,C1851936,0
6605,C0086405,0
3440,C0040264,1
27232,C0019158,1
438,C1275126,0
4217,C3553622,0
627,C0376384,1
324,C0699791,1
85463,C0342791,0
9791,C0277828,1
5076,C1852759,1
2674,C0751372,1
4567,C3279786,0
406971,C1257840,1
619556,C4225302,0
93986,C1292772,0
7015,C0022658,1
10522,C4014414,1
57333,C0795950,0
2302,C0026691,0
6547,C0920269,0
4353,C0042109,1
7432,C0004352,1
4000,C1854154,1
27152,C4540389,0
274,C1834558,1
11173,C0002312,0
5116,C3502214,1
5468,C0086873,1
1453,C1333432,0
10924,C0014175,1
6094,C0392475,0
6648,C0152013,1
596,C0039101,1
5515,C0232466,1
23774,C0010606,1
5194,C1832200,1
50838,C0521760,0
2178,C2750075,0
8379,C0024299,1
328,C0152013,1
63894,C3150672,1
1265,C4310716,0
494333,C1832884,0
1991,C1859966,1
10804,C2673760,1
54840,C0013421,1
1636,C0268250,1
55102,C0282488,0
6928,C1833104,1
1075,C0014067,0
9817,C0302859,1
28444,C4693848,0
57144,C2749022,0
23411,C0270715,1
3489,C0011616,1
124222,C2931817,0
5770,C0020459,1
5908,C0751402,0
207,C0085261,1
2010,C1450051,1
51014,C1835042,0
4204,C3553597,0
55252,C0005684,1
5291,C1854061,0
51371,C4551983,0
4915,C0019693,0
7055,C0019326,1
824,C0282512,0
2626,C0008311,0
835,C0007134,1
3105,C0030491,1
9572,C1136043,0
6037,C0085426,1
4566,C0406612,0
6688,C1961099,1
79751,C1848640,0
6532,C0233477,1
4852,C0007785,1
885,C0751088,1
51684,C1334410,1
4774,C3150738,0
7037,C4748549,0
8811,C0023493,0
3691,C2677349,1
115352,C0010246,0
3851,C0011616,1
781,C0423712,1
7078,C0005686,1
3654,C0001338,0
8986,C3165106,1
5806,C3150990,0
4049,C4748120,0
6901,C4706941,0
4621,C0220662,1
55742,C1858991,0
3696,C1842797,0
54496,C0596170,0
6416,C0347284,1
5455,C0858355,0
55835,C3551173,0
2700,C1112705,1
25840,C0221061,0
4351,C2931074,0
728215,C0023380,0
2780,C0239777,1
1508,C0027540,1
4342,C0339537,0
80169,C1837317,0
7067,C0600040,0
5327,C0036980,1
60529,C1868598,1
2530,C4748334,0
1297,C0015397,1
5828,C0750958,0
22932,C3150755,0
11035,C0009398,0
6334,C0234377,1
6698,C0205875,1
5568,C1858726,0
494324,C0027055,1
93589,C0751480,0
406964,C2748571,0
109580095,C0039075,0
183,C1565489,1
3202,C3711389,0
51062,C0234305,0
5689,C0029408,1
378938,C0236663,1
151556,C4706574,0
2067,C0001956,1
356,C1854310,0
688,C2936380,1
6482,C0014378,1
253738,C0751186,0
34,C0267662,0
366,C1857977,0
1827,C2930984,0
211,C0032708,1
7040,C0029408,1
2115,C4225391,0
51103,C1838979,1
79906,C0027092,0
3576,C0003872,1
2051,C0022353,0
51702,C0432347,1
574456,C1837713,0
794,C4748041,0
43,C4721812,0
164395,C0079541,0
2532,C0024530,1
167465,C0265341,0
406991,C1609433,0
5155,C0750951,1
9907,C0205770,0
3676,C0021390,1
23493,C0004114,1
1611,C1970470,0
22999,C0008924,0
8309,C3714514,0
79650,C4273131,0
220074,C2750995,0
92749,C3553929,0
23514,C3163622,0
654,C3150752,0
1716,C4310733,1
1278,C4551623,1
2706,C1846647,1
10946,C3553831,0
55670,C0751594,1
80004,C1578691,0
6196,C0015704,0
91624,C1864356,0
56034,C0399440,0
10020,C0751713,1
6337,C0019243,0
201163,C1378703,1
8726,C0018522,0
389,C0003838,0
4313,C3554000,0
4627,C1567742,1
283310,C4015343,0
3482,C0349633,0
4651,C0334488,0
84648,C0268642,0
6696,C1858991,1
1776,C4748484,0
23474,C0242497,0
2817,C0949664,0
4780,C0149504,1
2314,C4305240,0
4564,C0162672,1
6117,C0263454,1
3458,C0003615,1
375790,C3541518,0
344018,C0263428,0
6696,C0034069,1
55131,C0271972,0
538,C0004134,1
6932,C0749420,0
8742,C0026918,0
1999,C3809443,0
4543,C1862324,0
8924,C3809753,1
56945,C4551637,0
5339,C0432317,1
9356,C0006663,1
122961,C1867904,0
5873,C1868679,1
7046,C2697932,1
3552,C0233750,1
83546,C1384403,1
8320,C0005684,1
23410,C4479313,0
5015,C4540380,0
10801,C1510479,1
81620,C0152423,1
2200,C0024796,1
339453,C3281001,0
574412,C0027055,1
7298,C0024301,1
2548,C0342751,1
23325,C2826025,0
2059,C3892050,1
1066,C0029095,1
3397,C0002894,0
1392,C4083212,1
64061,C0014170,1
57560,C4748602,0
673,C0151779,1
2956,C0024232,0
23513,C3553582,0
3908,C0005684,1
1281,C0149721,1
7128,C1956132,1
4610,C3151206,0
27241,C0265534,1
261734,C0687120,1
10161,C0020678,1
1647,C0751122,0
8468,C0037822,0
2201,C0220668,1
2494,C0242339,1
11107,C0009782,1
6768,C0024748,0
1131,C0033770,1
2813,C2678311,0
2153,C0040038,1
1846,C2675511,0
51004,C4748940,0
6143,C0042386,0
112802,C0750921,0
1386,C4022810,0
10205,C3150921,0
10584,C4303860,1
63925,C1563731,0
12,C1859399,0
6647,C0004153,1
65125,C1449844,1
91147,C1857662,1
4524,C4225429,0
2321,C0038015,1
718,C0034152,1
2176,C0162526,0
5454,C0017531,0
338,C1704299,1
54899,C1857332,0
2308,C0022578,1
9901,C2931337,1
4001,C0152013,1
84876,C0220730,0
3458,C0018790,1
23286,C4522164,0
1281,C0016059,1
7827,C2750090,0
26259,C1869122,0
406,C0043207,0
3156,C0745103,1
1718,C0519066,1
3973,C0266432,1
406891,C4479319,0
4558,C0017150,0
81567,C0342543,0
23491,C1858154,0
23294,C1563730,0
494324,C0002395,1
252995,C4310740,0
9874,C0242339,0
8813,C0085220,0
54919,C0022521,1
256764,C0013720,0
2188,C0023418,1
406915,C4748830,0
4329,C0007760,0
23373,C4015286,0
9924,C0410179,0
833,C3888087,0
284111,C3150896,0
2689,C1837429,0
58,C1863370,0
847,C1291422,0
10586,C0003873,1
7273,C0345958,1
1071,C4553478,1
11136,C4748792,0
2175,C1856797,1
3911,C1860157,0
7317,C4747991,0
1813,C0003469,1
7439,C1334615,0
5879,C0424605,1
1286,C0278875,0
8662,C0266361,0
687,C1856058,0
3702,C4693347,0
406915,C1300285,0
1812,C3668935,0
1555,C0205770,0
59350,C0030312,0
6513,C0025521,1
2520,C0432227,0
759,C0751784,0
6135,C4228778,1
3209,C1867801,1
9129,C1260899,0
6901,C4012790,0
4000,C0796083,1
79823,C2750080,0
11311,C4755251,1
10686,C0268448,1
4135,C0020479,0
6010,C3151001,1
26998,C0231698,0
210,C0259785,1
144811,C2930970,0
6921,C2677491,0
26577,C2677491,0
7030,C4518356,1
442897,C0004610,0
57505,C0348626,0
941,C0042900,1
23627,C0039585,0
57016,C2931163,0
1020,C0427190,0
442920,C0376329,0
65217,C1384666,1
374887,C0005684,1
161582,C3151087,0
1760,C3250443,1
7099,C0011616,1
7083,C2936837,0
57061,C0004936,0
10484,C4540040,0
3337,C0007302,0
79152,C0023466,0
6601,C2750448,0
10128,C0271271,0
4128,C0751198,1
10512,C3553587,0
5191,C0234372,0
3693,C0409974,0
3952,C0265216,0
5444,C0268742,1
10063,C1279481,0
57519,C0206624,0
5339,C0151491,0
10381,C0751571,0
79783,C1832916,0
120,C0018614,0
2316,C1845902,1
54821,C0343114,0
5455,C3554607,0
5829,C0009075,1
2006,C0175702,1
25844,C4014545,0
1299,C0026760,1
9227,C2750064,1
10462,C0151744,1
3984,C4540400,0
27286,C0220991,0
3257,C0268412,0
283349,C4303860,0
5743,C0206698,1
10178,C4721502,0
5055,C4706258,0
5111,C0796085,0
6899,C2675369,1
3294,C0014175,1
2932,C0007621,1
205,C1836448,0
147409,C1859330,0
6513,C0750940,1
583,C2750414,0
217,C0028796,1
10491,C0268358,1
79658,C0004238,1
791228,C1857941,0
2006,C1305147,1
2916,C1848172,1
1268,C0035412,1
265,C1291230,0
11081,C1834569,0
55800,C1861313,0
9444,C0543533,0
8455,C0029132,0
10492,C0027708,0
55784,C0751113,0
90362,C3151468,0
1612,C3553943,0
3976,C4539839,0
51176,C3661489,0
3710,C0011854,1
23387,C2931187,0
5868,C0750909,0
4567,C0162671,1
6880,C4310669,0
26191,C0042170,1
6530,C2930833,1
80311,C2940786,0
6721,C0001349,0
55149,C3150925,1
953,C0240595,0
406913,C0345967,1
4162,C0600467,1
999,C1176475,1
1822,C1644196,0
7508,C0031485,0
5376,C0151786,1
11188,C0428977,1
9456,C0751596,0
65062,C3280766,1
1407,C0877792,1
7421,C0023176,1
274,C0023267,0
23322,C0751335,0
50488,C0231688,0
55599,C0342573,1
84957,C1855433,0
4541,C0029125,1
1145,C3808184,0
463,C1867438,0
4763,C2931482,1
5119,C3554209,1
6720,C4317224,0
84148,C3281125,0
105,C0013146,1
7253,C0020550,1
51314,C2931230,0
126133,C1838570,0
9051,C1860229,1
6664,C1839780,0
9657,C0403553,1
79415,C1970840,0
64388,C4310638,1
3558,C0027659,1
3199,C0205944,0
1565,C0751565,1
2596,C0017181,1
6548,C4225383,1
406928,C0009171,1
10681,C1510450,0
79577,C4551961,1
1026,C0005684,1
775,C1834478,0
2548,C0751172,1
3482,C0393538,0
761,C0004681,1
283927,C0740340,0
64377,C0085132,0
5175,C3539120,0
2995,C0036219,0
1956,C0206698,1
3284,C0035585,0
57465,C3810407,0
2074,C0231341,1
79923,C0205851,1
3559,C0019693,1
7507,C1834692,0
2261,C0085132,0
4204,C1706595,0
25861,C1412000,0
89866,C4551854,0
9235,C4693722,0
10935,C0154682,1
23236,C3150988,1
6910,C4228778,1
5618,C3553774,0
1490,C0206138,1
658,C0278701,1
5308,C3495488,1
338433,C2930809,0
92667,C0238462,0
4363,C0262584,0
4803,C0268642,0
5819,C0026769,1
7350,C1861172,0
79822,C1569637,0
5309,C0027854,1
255758,C2931074,0
5080,C0029132,1
5443,C0393698,1
3115,C1832612,0
4084,C4479409,0
4204,C0376634,1
64969,C1859722,0
6386,C4551980,0
2892,C0036902,1
1004,C0006625,1
783,C1142166,1
3425,C0086431,1
29760,C3150752,1
51755,C0270970,0
6521,C0013902,1
727,C0024138,1
9640,C1832390,0
6607,C0026847,1
23065,C3279571,0
53826,C0026998,1
405,C0851140,0
545,C3281203,1
7077,C1848934,0
10585,C3887658,0
1729,C1384666,1
10803,C4551961,0
5862,C0032460,1
7124,C0001418,1
207,C0079772,1
2646,C1832399,0
1141,C1854335,1
10210,C1835923,1
51094,C3554540,0
8797,C0086873,1
131,C0026640,1
4313,C0005684,1
2146,C2931150,1
1610,C0024419,0
2202,C0001824,0
10454,C1842073,0
3115,C0004096,1
4684,C0000786,1
1272,C0015398,0
9927,C3542549,0
4722,C4015923,0
3208,C2673497,0
338433,C2749560,0
821,C0151744,1
58484,C2316212,1
4878,C0600519,1
4141,C4748841,0
2916,C1969645,0
4720,C4748759,1
2773,C0233750,1
728655,C3179239,0
26580,C0339541,0
4968,C1708350,0
2046,C2678476,0
4547,C0000744,1
7189,C1846172,0
100033413,C0740302,0
6285,C0472388,1
3425,C0013404,0
7516,C0031911,0
109580095,C0019025,1
5473,C0699731,0
6665,C0751074,0
64399,C3495676,1
7538,C0003864,1
133418,C0751422,0
526,C1956131,1
5290,C0152013,1
201229,C3539878,0
64224,C2752027,0
1909,C1876165,0
10586,C3494248,0
149461,C0206064,0
836,C0431664,1
2241,C0149925,1
3718,C0242583,1
3123,C0010346,1
6513,C0031149,1
3030,C1261502,1
26275,C0085261,0
3735,C4540321,0
658,C0005941,1
3972,C0034013,1
1200,C0004138,1
3026,C3160733,1
27429,C0242666,0
83700,C2750457,0
23409,C4748725,0
1352,C0751267,1
79718,C1865644,1
6789,C3553943,1
6711,C3809352,0
4070,C0014175,1
1191,C0087031,1
3569,C4721453,1
729230,C0393540,0
3239,C4225671,1
4256,C0342649,1
1565,C0233608,1
54809,C3714514,1
57551,C2675191,0
51179,C0008370,1
10749,C1969796,1
8600,C0005974,1
1134,C1305968,0
4046,C0751257,0
6558,C4304537,0
5443,C0393626,1
4509,C2748884,1
3240,C0162323,1
222256,C0004096,1
7068,C0019284,1
26058,C0282525,0
55289,C0149978,0
730198,C1636149,0
1284,C4082301,1
572,C0751019,1
5376,C0427190,0
2042,C0004238,1
6348,C0345967,1
2263,C0376634,1
23594,C0022541,0
23209,C0221765,1
1586,C0751373,1
3977,C0796176,1
347688,C0032002,0
1292,C0023869,0
5004,C1853247,0
5130,C0080178,1
8028,C1565950,1
56652,C0685838,1
3440,C0035305,1
9820,C2678312,1
4223,C0271271,0
23765,C1837026,0
6528,C0005745,0
2774,C0752206,1
8260,C0796016,1
6648,C0027726,1
6713,C0936261,0
27102,C0221021,1
3178,C0006145,0
26580,C0017205,0
10743,C4022738,0
4939,C0162700,0
5055,C3280099,0
9440,C1837475,0
693124,C0277820,0
9915,C4014708,1
4128,C0015456,0
10409,C4015235,0
3855,C0949541,1
79571,C0236742,1
26090,C0031190,0
3854,C1849700,0
3123,C1704378,1
1789,C0021051,1
3553,C0025261,1
50943,C0009178,0
9860,C3280538,0
6623,C0024667,1
3759,C0037274,1
10785,C1275074,0
4321,C0034067,1
30835,C1838440,0
732,C0085396,1
860,C0878659,1
91647,C2750448,0
123624,C3808844,0
2328,C2713442,1
2668,C0751415,1
54928,C2931006,0
4571,C0541957,0
1113,C1867013,0
1312,C0220704,1
2071,C3714753,0
27306,C0022665,1
3596,C0241910,1
54583,C2717876,0
1889,C0019569,1
5193,C3553929,1
79791,C4747646,0
326,C0085409,1
2215,C0752335,1
116461,C2932714,1
1132,C0234378,1
11086,C1837805,0
5264,C1847530,0
5083,C0020608,1
7078,C3279905,0
53405,C3554446,0
1401,C0003865,1
23512,C0751689,1
7535,C0085110,1
9839,C0221163,1
25939,C3280721,1
7167,C0002882,1
3910,C1845146,0
8497,C0008445,0
25939,C0796126,1
8772,C0231696,0
6387,C2676759,0
7248,C0265319,1
3552,C0400966,1
2247,C0022658,1
1050,C0013990,1
7049,C0751869,0
2356,C0018199,0
2261,C0496930,1
3490,C4748796,0
4613,C3495676,1
212,C4539783,0
5076,C4303787,0
6334,C0040822,1
3418,C1970224,0
58499,C0010278,1
2052,C1843139,1
374,C0162568,1
5443,C0242217,1
26585,C0032580,1
2876,C0039538,0
7415,C1833662,1
63976,C0700438,1
89884,C4540199,0
4741,C3554409,0
1770,C0003125,0
6608,C0347515,1
4583,C0001430,1
4549,C0155534,1
7276,C0007286,1
2556,C0034063,0
613,C0023473,1
2720,C0268273,1
29089,C1867005,0
51132,C4283894,1
4878,C0262584,1
3479,C0022661,1
6416,C0751394,0
5981,C0007758,1
10617,C2675370,1
11231,C3540450,0
2950,C0036939,1
9119,C4225244,0
8743,C0078923,0
3694,C0008311,1
574032,C0027055,1
79600,C0015397,1
3857,C1721006,1
9426,C0751856,0
7439,C4748081,0
4256,C1855607,1
3827,C4316870,0
574506,C0265275,0
23327,C1848213,1
283417,C3151407,1
4852,C0020564,1
6687,C0242036,1
57104,C3150860,0
57096,C0521757,1
147138,C0014522,1
23165,C4310816,0
3321,C4721845,0
8339,C3501891,0
7428,C0001430,1
55521,C0575059,0
23630,C1142166,1
406961,C0007621,1
4549,C0395959,1
6441,C3151001,0
929,C3808739,0
9611,C0023903,1
1636,C0344315,1
6654,C0028326,1
4953,C0154007,0
6671,C4022537,0
57620,C3151293,0
91137,C2936846,0
10216,C1167732,1
139411,C0752048,0
3569,C0026764,1
9569,C2930930,0
9657,C4551979,1
54664,C1853736,0
2353,C0014175,1
716,C0677607,1
133396,C3151404,1
25886,C1842398,0
675,C4228778,1
79949,C1969639,0
23175,C0018798,0
51324,C0598589,1
79443,C1864908,1
23386,C0020179,0
84529,C3808494,0
9451,C0038868,1
54474,C0007528,1
7275,C0268151,0
2688,C0271567,1
2893,C0013146,1
5879,C0206245,0
2668,C0027854,1
7409,C2931459,0
729920,C0410174,1
6373,C3553869,0
4318,C2937358,1
64421,C1865372,1
1281,C0020456,1
2184,C0268490,1
3069,C0004352,1
4137,C0009241,1
5162,C4085873,0
26005,C1851481,0
267012,C2931037,0
283652,C3805375,1
3716,C3472621,0
5566,C4023501,0
4846,C3809374,0
406953,C0019207,1
2254,C0175700,1
1282,C0265341,1
25885,C4225317,1
79796,C0085413,1
79080,C1970250,0
440822,C0028960,1
5803,C0524686,0
51602,C3810359,0
2266,C1855925,0
10916,C1854488,0
4913,C0240543,0
6297,C0007682,0
6934,C0036337,1
24140,C4225383,0
27089,C0271178,0
1380,C0086438,1
1395,C0003469,1
79366,C0008445,0
3363,C0751509,1
3064,C0796173,0
4311,C4551895,1
6335,C0270914,1
55914,C4553298,0
9896,C0007959,1
50604,C0553580,0
23259,C3714239,0
4899,C0006079,1
121278,C0041671,1
84705,C3150657,0
5314,C0162510,1
55612,C0231695,0
7029,C1848640,0
2166,C0751208,1
3556,C0032273,0
494332,C1843687,0
22947,C0238288,1
4321,C0264393,1
57162,C1863534,0
675,C0677776,1
639,C4510731,0
773,C4310716,1
50489,C3553940,0
6340,C0392164,1
7805,C1858672,0
2,C0206669,1
10841,C0026709,0
2706,C1275100,1
5627,C1840451,0
8877,C0152455,0
85413,C0853193,1
89781,C4273673,0
768206,C0235574,0
6336,C0035828,1
1756,C2931010,0
51119,C0178416,1
5618,C3809918,1
351,C0751157,1
55703,C4225321,0
6414,C0270715,1
5126,C0149622,0
595,C0334634,1
2896,C1848553,0
673,C0036920,1
344,C0010043,0
9975,C0014175,1
3912,C4310619,0
1594,C0026141,1
9464,C0678807,1
2796,C0751189,1
3043,C4553297,1
23245,C0004352,1
83715,C4721429,0
4908,C0751117,1
5080,C0376634,1
10907,C1837822,1
6777,C4274080,0
3238,C0206762,1
210,C1527197,1
8450,C4748602,0
3426,C2931788,1
9518,C3809198,0
3567,C0032914,0
56159,C0752256,0
9282,C1834481,0
1164,C0002631,0
1649,C0041582,1
2632,C1856304,1
3097,C1834558,0
4615,C0162361,0
5889,C4228778,1
8379,C0007112,1
5889,C0346153,1
5116,C0266526,0
407040,C1837245,0
867,C0376545,1
3458,C0026769,1
624,C0014556,1
80036,C3549845,0
51176,C0442874,0
5158,C1876182,1
10300,C0023470,0
125,C0031347,1
7422,C0018671,1
2274,C1840061,0
79717,C4053775,0
100506385,C0004238,1
9464,C4225205,0
7328,C0751513,0
924,C4017128,0
7297,C0030246,1
50484,C2750790,0
147685,C3280309,0
5309,C0027643,1
3069,C0860158,0
8643,C1860808,0
5081,C0206655,1
6696,C0340569,1
8131,C0393541,0
10847,C0040702,0
55959,C0398794,0
3484,C4015349,0
4282,C0003469,1
213,C0025945,1
10683,C3495537,0
570,C0752291,0
10460,C0029172,0
1756,C4554215,1
4886,C0236733,1
8484,C3149841,0
7755,C0040028,0
5357,C1968804,0
7139,C0019212,0
10283,C0393691,0
8624,C0009324,1
92345,C0086696,0
414886,C0022578,0
5913,C0686353,1
406916,C3715216,0
3559,C0494261,1
7124,C0019187,1
4291,C0033793,0
2255,C0008924,1
100302258,C0007621,1
10135,C3280642,0
91624,C2751084,1
9131,C0011854,1
1390,C1832827,0
259217,C1327918,0
8106,C4518333,0
9290,C0231691,0
2171,C0151744,1
93664,C0271742,0
10160,C1333813,0
3397,C0151744,1
2158,C2749016,1
1514,C0021290,0
7273,C0686353,1
8763,C0268350,0
153,C0242973,1
928,C1866053,0
147906,C3553999,0
9968,C0406767,0
4688,C3898222,0
6720,C1405854,0
3038,C0015695,1
1119,C0581391,0
284098,C1853205,1
23139,C3554078,0
92211,C4748752,0
1749,C1275122,0
1837,C0029132,0
406967,C0022658,1
5327,C0234469,1
64150,C3501843,1
5820,C0152267,1
3213,C1860446,0
55748,C4285231,0
9518,C0685938,1
6326,C1843140,1
3628,C0032231,0
79983,C0085215,1
140628,C1843687,1
150,C0086769,1
131,C0153405,1
29091,C0751919,0
6335,C0393702,1
501,C1858379,0
126129,C0280302,0
9731,C0002896,0
121278,C4225282,0
5274,C0795889,0
5915,C0751925,1
11019,C4310787,0
2581,C4540395,0
72,C0220992,0
4342,C1306065,0
477,C0020305,1
6323,C0393706,1
6948,C0267537,1
10087,C4225156,1
64241,C0242216,1
4763,C0028326,1
8736,C0007194,1
3383,C0026640,1
5071,C0030569,1
1387,C0079744,1
659,C1969342,1
91179,C0302314,0
84720,C1832828,0
8870,C0162823,1
8817,C0019284,1
1906,C4539857,0
2488,C0750905,0
8407,C4014492,0
28952,C0406704,0
4825,C3808920,0
55768,C3151107,0
4671,C0043116,1
5744,C0149911,1
5890,C0238033,1
7157,C0017145,0
4360,C0020459,1
284439,C1306856,0
574410,C0025205,0
351,C2751494,1
11117,C3150969,0
1421,C1852438,1
4929,C3160718,1
5395,C0334584,1
26047,C1836199,0
9719,C0036391,1
22866,C4538788,1
114805,C0338457,0
54663,C4551714,0
22926,C0009398,1
401207,C0021831,0
1146,C1854678,1
3122,C0026769,1
23534,C3889636,0
30061,C0002871,1
347344,C1845333,1
51520,C0036420,0
2992,C3150754,1
10232,C0206687,1
2707,C0018784,1
1759,C4552072,1
1432,C0151744,1
785,C0750940,1
8038,C0010035,0
60528,C3809526,1
2890,C0751217,1
2888,C0043094,1
26278,C0751778,1
5479,C0268125,0
8301,C4310756,0
3972,C0020514,1
9644,C0206729,1
11329,C1968556,0
5052,C0019207,1
54802,C1856972,0
776,C0039240,1
794,C0031149,1
100313923,C0035238,0
29785,C1835493,0
146177,C2678471,0
954,C0010520,0
342371,C0008677,0
6895,C4747394,0
5362,C3810072,0
3356,C0033975,1
2668,C2930745,0
1311,C0878659,1
3588,C0009324,1
5116,C0033975,1
1727,C0013903,0
116150,C0002793,0
59341,C0524595,1
406967,C1832399,0
7471,C3808844,1
79932,C0431414,0
6351,C0004153,1
5984,C4310778,0
987,C1856738,0
641339,C3502492,0
8837,C1334968,1
6862,C3891448,1
5519,C4021812,0
64419,C4551952,1
1280,C0085700,1
1816,C1527335,0
2324,C1704423,1
8973,C0796037,0
6573,C0432416,1
538,C0234544,1
10806,C4310708,0
3827,C0038450,0
6935,C4540299,0
1723,C1845408,0
3897,C0235000,1
7045,C0521723,1
6499,C1857276,1
79974,C0022336,1
221037,C2750892,0
2819,C4310721,0
51761,C4551552,1
5327,C0034065,1
2796,C0079745,0
5142,C0236733,1
1298,C0000786,1
462,C3658294,1
55262,C3711387,1
6285,C0751895,1
51399,C4048268,1
7018,C0013221,1
4489,C1857569,0
6927,C1868118,0
11086,C1569637,0
5528,C2350875,0
5025,C0403447,0
5590,C0023418,1
7409,C0270850,0
114803,C0030312,1
6949,C0265241,1
693183,C0019207,1
8711,C4310809,0
7508,C3495438,0
50506,C0026985,0
367,C0936016,1
2591,C1834846,0
8491,C3887949,0
51091,C4747961,0
5376,C0008073,1
693120,C0268543,0
2638,C0019147,1
1969,C1844836,0
10452,C2676788,0
10321,C0205944,0
442905,C0003499,0
27077,C3888085,0
5290,C0334082,1
8772,C1704330,1
2215,C3495145,0
3936,C4748869,0
3572,C0014457,1
5617,C0029261,1
3097,C0151744,1
713,C0017661,1
4143,C0679360,0
760,C3888018,0
7855,C4708599,1
7166,C0020542,1
6499,C0003510,0
3854,C0234298,0
7157,C0004698,1
969,C0011854,1
581,C0920269,1
1728,C0019080,1
2705,C0019207,1
26011,C0024713,1
5583,C0013146,1
11214,C2931689,0
57619,C4479496,0
55210,C0266470,1
140902,C0086132,1
9426,C1839071,1
6259,C3501912,0
28958,C0008073,0
9420,C0751603,1
5726,C2931441,0
338811,C4225276,0
10085,C3806688,0
162,C4317154,0
51014,C1857775,0
56997,C2677589,1
915,C0085650,0
100126316,C0272080,0
567,C0268389,1
773,C1720416,1
999,C1134719,1
1118,C0497406,0
1,C0019209,1
151056,C0003873,1
3779,C3280315,0
4099,C1865295,0
128826,C0002882,0
50651,C4479636,1
1758,C4551983,0
6335,C0423712,1
3359,C1720821,0
7124,C3714514,1
4572,C4225341,0
2246,C0151744,1
2937,C0398746,1
1387,C0004930,0
2567,C1567427,0
406950,C0023487,1
5354,C0598589,1
5319,C3276096,0
7295,C0345967,1
4359,C4721436,1
91147,C0752166,1
3237,C1844016,0
50807,C1853102,0
55729,C0010474,0
7148,C4014831,1
780,C0410189,0
3107,C0030246,1
7050,C3809845,0
54474,C0153437,1
23417,C1837210,0
100507436,C1415817,0
23400,C1847640,1
